Finished,-6941.435388057115,40
Finished,12694.566129085129,52
Finished,2254.7134388092368,2
Finished,-6250.4181127335314,11
Finished,14583.532647262675,23
Finished,-3873.2563529459203,32
Finished,4203.9479991115031,45
Finished,4038.885121210822,55
Finished,2303.7010681526149,6
Finished,23480.93656678536,19
Finished,-6755.521881692042,28
Finished,-6819.339982563495,38
Finished,-6297.1589355017722,49
Finished,4342.962443324529,4
Finished,-5892.413184345481,13
Finished,-426.76721832093102,23
Finished,2573.4975917827755,36
Finished,5689.0643168472188,48
Finished,-3911.1554416872591,58
Finished,-6566.0827300990022,9
Finished,-6898.3051823382675,20
Finished,-6728.282012723002,33
Finished,11218.215312445082,45
Finished,1024.6551760139587,56
Finished,6824.4963587020484,7
Finished,2015.3275813016344,18
Finished,1736.7721576455911,29
Finished,-6867.3994584428265,39
Finished,7998.254041442885,50
Finished,-4055.198229890646,2
Finished,3308.611880275846,14
Finished,-6480.8616065421875,24
Finished,-6444.8425369607785,38
Finished,-4984.055056824116,48
Finished,-5422.9275897783973,59
Finished,-6618.3481805503598,9
Finished,-883.77083326248021,20
Finished,357.83102570377656,30
Finished,17477.657635327931,44
Finished,4170.2657420683508,55
Finished,4793.9804705154147,5
Finished,3808.9122849752634,15
Finished,2416.9737505088642,25
Finished,1639.0995544430998,35
Finished,2775.3398591270707,47
Finished,-6042.5398582123462,56
Finished,9274.1442448772705,6
Finished,-7152.948895032657,16
Finished,3077.4565194524212,28
Finished,8.1297534298209939,41
Finished,-6136.7320267453115,50
Finished,-7247.426733063611,4
Finished,3069.905374771025,15
Finished,3214.8335643153405,25
Finished,-4663.5763464648007,34
Finished,8194.8317060041882,46
Finished,2626.2541930925609,56
Finished,9042.8021123987364,7
Finished,5791.4130787763306,16
Finished,-6393.646721074911,28
Finished,6644.7756330623206,39
Finished,5138.7130881935464,50
Finished,2691.2617243236791,0
Finished,25047.203589459325,12
Finished,2335.6214198490443,23
Finished,3545.0290918880473,36
Finished,5439.1898335143323,46
Finished,11523.730129235862,58
Finished,4307.7947869029031,10
Finished,-5910.0561657672015,19
Finished,-4331.6737330707092,30
Finished,-6212.4153108818755,41
Finished,11199.004917374545,55
Finished,5559.8410933100704,6
Finished,-6404.8200020246095,18
Finished,-5194.4988255961571,27
Finished,-4102.5773826368422,37
Finished,3140.5146320063286,52
Finished,-6614.458056203161,4
Finished,24582.019076206288,16
Finished,19993.833188880228,30
Finished,6023.0734355703235,42
Finished,7521.5222856628743,52
Finished,2177.0891911728168,3
Finished,4791.3103913145715,15
Finished,11969.551073120741,25
Finished,-2394.9750922431872,34
Finished,-7224.816685587289,45
Finished,4497.4433050946209,59
Finished,-1990.2723166405312,11
Finished,7911.4750387811264,22
Finished,4082.5772957526769,32
Finished,6832.6628065041759,43
Finished,1971.8172518620124,54
Finished,7699.3872382230156,5
Finished,983.8773480915944,15
Finished,3634.6819810974657,26
Finished,-6174.07178948376,34
Finished,-7088.045465587712,46
Finished,13743.247232697902,59
Finished,3821.4676466097394,10
Finished,12124.173432959438,22
Finished,-1762.1129265889469,36
Finished,-5158.7545718835927,46
Finished,5889.4253235076176,58
Finished,-4945.020545059193,8
Finished,4691.3754999535386,23
Finished,3339.1909089794863,32
Finished,-6950.253211007938,45
Finished,3311.9691011618265,55
Finished,-6414.831588143515,6
Finished,1871.8822063003265,20
Finished,-5914.5278682934595,30
Finished,1686.9013893270253,42
Finished,-5789.1908808302323,54
Finished,1450.73272369405,5
Finished,3283.2807851439802,15
Finished,-5925.6902285077149,24
Finished,3412.7265283681982,36
Finished,6529.3471214179872,47
Finished,4499.62938279018,58
Finished,4150.8230301916637,8
Finished,-12.50316213685926,17
Finished,-5908.2747558239489,27
Finished,3502.0463436297018,39
Finished,-6964.944523662286,51
Finished,9413.2838682465263,4
Finished,-7178.0238728450486,16
Finished,2227.3243549908129,26
Finished,2728.1724354989024,36
Finished,2714.072599922778,47
Finished,336.51735020155013,58
Finished,105.84864071187636,9
Finished,403.44999189361658,19
Finished,2175.6794736550405,30
Finished,-6594.144016796843,41
Finished,7582.3294277021796,53
Finished,-6507.960365079154,2
Finished,2870.5254021101418,15
Finished,5568.0643917124362,27
Finished,2489.5120407066811,38
Finished,3457.2216773839518,46
Finished,-7328.183372051222,58
Finished,-6760.785199745867,9
Finished,-4269.5162434255735,19
Finished,-7050.007582286825,28
Finished,635.84439761815975,38
Finished,-7016.650478201367,48
Finished,7221.9065411087695,0
Finished,6083.2361686552267,10
Finished,6266.9777036330379,22
Finished,2265.9121197628278,32
Finished,3460.2995592547154,44
Finished,15220.341984884624,54
Finished,6723.1643259503062,5
Finished,-6705.611811212511,14
Finished,-6857.246666039913,24
Finished,-6606.605876651523,37
Finished,1961.0136273585745,48
Finished,-6725.8722049742591,59
Finished,-2636.6726898584911,13
Finished,3306.7402017747272,24
Finished,7537.4172707404723,36
Finished,7690.7693917835531,47
Finished,-6148.486362680506,57
Finished,-6773.077990612951,7
Finished,98.327085292289013,17
Finished,-7666.7579653556641,27
Finished,-7305.657943938593,38
Finished,-6403.3683875599536,48
Finished,5576.2653660309616,3
Finished,1166.8069265080414,13
Finished,-3633.4629673591144,23
Finished,4682.995248307996,36
Finished,11316.786778603095,46
Finished,3274.6407296567786,56
Finished,-6231.192443812205,9
Finished,2442.7164393717235,20
Finished,11924.320344408947,32
Finished,-6589.4331934042448,40
Finished,-6715.7619305116414,51
Finished,4482.2196068990361,3
Finished,-2610.6872398357664,12
Finished,26624.677553566868,26
Finished,-6606.206812357911,34
Finished,4588.2400227043418,47
Finished,1057.9152766499492,59
Finished,-6853.516940113598,9
Finished,8221.4431372469953,23
Finished,4617.1029450770493,32
Finished,11674.980390566452,43
Finished,-4752.9236000952351,52
Finished,7574.9189555856919,6
Finished,-6825.3394222211045,13
Finished,-602.90224409203506,23
Finished,-7212.064631315921,34
Finished,2466.5922735939057,46
Finished,-4710.2047134770355,54
Finished,381.5398258750281,4
Finished,2141.2759583171119,16
Finished,4612.3891256917941,28
Finished,3735.5932703644585,38
Finished,5158.5194973115622,48
Finished,6184.0618527489869,59
Finished,5264.9828288478902,10
Finished,4770.4400835578863,22
Finished,25701.608723835943,36
Finished,4403.7374673754903,46
Finished,4165.1506320598237,56
Finished,4911.4275787124161,6
Finished,7141.9718038029678,19
Finished,-6079.7877699930123,31
Finished,18449.523252453229,42
Finished,-6529.967049460349,55
Finished,4617.6968936011153,7
Finished,-637.37483324614277,16
Finished,3787.959884130762,27
Finished,-4841.1850652856929,39
Finished,2907.3908273389557,52
Finished,6597.8603879161819,2
Finished,-6444.76939424999,14
Finished,-6573.296198765526,23
Finished,-4435.1680950548371,37
Finished,8503.8257031850262,47
Finished,-953.9614235563804,56
Finished,-7100.768285167096,6
Finished,6073.9850270914003,19
Finished,3113.1362065386543,30
Finished,-6909.0589902738111,38
Finished,6236.7205956030366,51
Finished,29805.370122189597,3
Finished,-5402.9952296795791,12
Finished,-1100.3863786261893,25
Finished,5416.4810437080096,36
Finished,6217.1749121310049,47
Finished,7360.5700138351513,58
Finished,7473.2340285568807,9
Finished,5161.5546700241421,18
Finished,-7455.614034892553,31
Finished,5431.1472164805391,42
Finished,7304.1129739113449,54
Finished,-4656.471340447064,4
Finished,-6823.4294506204087,16
Finished,-6895.982745867641,27
Finished,6015.7955689391756,39
Finished,5092.531391977951,49
Finished,-6396.952605324959,1
Finished,-1796.9438025684269,13
Finished,6093.6666945347088,24
Finished,5784.2391123941434,33
Finished,-6994.44557379346,43
Finished,964.52945699987436,56
Finished,8574.3589143491026,9
Finished,2919.4918899416398,20
Finished,-5909.94310885504,32
Finished,5744.2869651067467,41
Finished,6844.0092776463607,52
Finished,-543.50577305594857,1
Finished,-3133.7943840150847,12
Finished,5313.3471602623631,24
Finished,-5985.6687861236142,36
Finished,-6373.180678033229,46
Finished,5780.5174342201599,58
Finished,7350.1164349061564,8
Finished,2918.0169540053848,18
Finished,3383.8805373364139,30
Finished,5012.0492213022953,41
Finished,-3325.4986291151313,51
Finished,302.33179392196581,1
Finished,3084.4106977589313,12
Finished,-7523.616365346603,26
Finished,3687.1480453453946,36
Finished,-2830.6445332604617,47
Finished,7465.1255570702288,0
Finished,6703.8849136798181,11
Finished,6765.8276298839619,23
Finished,2715.071274044657,33
Finished,-6379.170517348574,45
Finished,4731.7367385584403,57
Finished,-6266.0232681882326,7
Finished,2575.2011005070085,19
Finished,5304.1076898929932,30
Finished,1462.9586737109535,39
Finished,-5597.7596130465936,49
Finished,28060.124688130283,0
Finished,2917.6839711949769,12
Finished,4366.3944441501353,23
Finished,5968.6888278472707,34
Finished,9058.1308928819908,49
Finished,15202.581723284608,1
Finished,4595.2133927242212,11
Finished,5684.5974852843365,24
Finished,3260.2843619802047,35
Finished,-6339.763995731092,45
Finished,5049.1529037276323,57
Finished,3871.7978551023712,7
Finished,3594.3052637971196,18
Finished,4921.0915962900035,28
Finished,23490.811470501576,38
Finished,-4591.6099261734544,49
Finished,4889.7832178343624,1
Finished,11147.991685692903,11
Finished,6462.7625889131059,21
Finished,7023.2492742003842,32
Finished,-5858.8152817479277,42
Finished,-2001.2399249237023,52
Finished,-6843.609079993861,3
Finished,-4965.1888020765964,13
Finished,-4737.9371993695486,23
Finished,-6739.512370175852,33
Finished,6899.8105609339491,45
Finished,5062.6313234364698,56
Finished,8959.1691702361368,6
Finished,2272.4297148987371,17
Finished,6384.8303687286052,28
Finished,-6779.259657709772,37
Finished,-5483.685728458533,47
Finished,6787.630355591722,59
Finished,7928.0054895356297,9
Finished,13728.243485248242,22
Finished,-4012.3649542686499,34
Finished,11726.056831401549,45
Finished,5656.4447322300684,57
Finished,3400.1357202032004,6
Finished,1388.1774590475638,16
Finished,-6648.9714585441807,26
Finished,-2941.8858146451557,38
Finished,3294.6583596770633,49
Finished,1411.0325713821942,1
Finished,1353.4808225790018,12
Finished,-7331.9214973999,25
Finished,4414.0060424788326,38
Finished,4628.8309508122329,48
Finished,20830.919159114419,59
Finished,1755.3096438162304,8
Finished,4890.9482688496846,21
Finished,-6319.427761426181,32
Finished,7410.361682075918,42
Finished,8218.4797756390235,53
Finished,6455.7787609553807,4
Finished,10042.17918418264,14
Finished,-4660.644002886419,25
Finished,-6999.518207952078,35
Finished,2013.529424934623,47
Finished,1927.3163897232889,57
Finished,-4689.2463955001267,11
Finished,151.41525783602819,20
Finished,25562.068174040436,33
Finished,-7099.024767257085,43
Finished,2897.7136205984611,53
Finished,-5791.846122453715,4
Finished,-1745.3503885215559,14
Finished,558.13181492332899,24
Finished,5341.6882701050172,38
Finished,3012.6305218900002,50
Finished,3274.4587775976534,2
Finished,5371.4491072290857,13
Finished,6483.3681895053205,24
Finished,-6436.244088355984,35
Finished,1729.8730095873423,45
Finished,32581.80041137318,56
Finished,7576.7302978449661,8
Finished,3807.668656912404,17
Finished,4799.8801576643027,29
Finished,23190.748611575247,42
Finished,3933.3273168312639,51
Finished,8468.6138214444836,3
Finished,13853.264804274655,14
Finished,-5750.5600569689695,23
Finished,-6873.118372349461,33
Finished,5518.7452585949795,47
Finished,5772.7878229759117,59
Finished,4818.2078195425665,9
Finished,8200.1165689953596,21
Finished,9665.1798795944342,31
Finished,10129.4516983826,42
Finished,-4940.1676823372673,50
Finished,-5062.0323157385392,1
Finished,-6483.5242989723165,14
Finished,-4315.7905815212307,26
Finished,4344.9575832707142,38
Finished,28266.948235288113,50
Finished,3163.2664154406257,3
Finished,2247.0378697228566,12
Finished,18925.939486269868,23
Finished,8657.2161752329666,34
Finished,1840.8950989853972,45
Finished,7266.9875791161066,57
Finished,7414.5812336348745,7
Finished,10328.044206554241,18
Finished,-6891.312566271487,28
Finished,3223.2385037588433,40
Finished,5991.634341157006,51
Finished,8364.6316083821075,1
Finished,-2458.9273924022709,10
Finished,5610.0607944715084,23
Finished,8669.9432384086413,36
Finished,4003.8080299495273,47
Finished,-3107.7948635730581,57
Finished,-6836.864335812615,8
Finished,-4279.8953450436811,20
Finished,-7078.2493022737135,30
Finished,2684.4403080704069,41
Finished,9092.52548150453,54
Finished,7271.8300404025513,4
Finished,10271.446066826293,15
Finished,5248.6380828725196,26
Finished,5133.1618353261774,38
Finished,4639.9841855517261,47
Finished,-6588.0162873836161,57
Finished,10236.628579608388,10
Finished,-5152.4529123599277,19
Finished,7428.2304028207172,32
Finished,3498.9206373499123,43
Finished,6545.8306528598841,56
Finished,5029.0090812488306,7
Finished,-6381.53061393773,17
Finished,-6659.685265141073,27
Finished,-6372.666991683591,39
Finished,3826.362208440532,52
Finished,8444.3371771716484,3
Finished,4822.405942238116,12
Finished,-6737.183020094933,24
Finished,-5870.8124499464811,35
Finished,4518.6395277546026,46
Finished,8070.510402878007,58
Finished,1538.0485392878836,8
Finished,-2776.1172415916672,16
Finished,-7073.7221660014702,26
Finished,-701.23807362484592,39
Finished,-6366.641199823289,51
Finished,438.21278662162547,2
Finished,-6932.8281568358734,10
Finished,-6596.160668495555,22
Finished,-5747.6137067703703,32
Finished,-4638.7744086062476,42
Finished,-6694.4931707037313,52
Finished,5226.8858144670594,5
Finished,-5654.1830330973271,16
Finished,5853.6106250953126,29
Finished,4915.283100071103,40
Finished,-3500.5687821015713,50
Finished,4122.8437633325111,2
Finished,2780.4010183977261,11
Finished,6749.5333676969258,25
Finished,639.00879812152471,35
Finished,-7609.575666490833,46
Finished,-5130.6613543774165,57
Finished,4610.6771084187349,10
Finished,-2844.3428575053476,18
Finished,-6856.086012426852,29
Finished,-7136.492695784574,40
Finished,5678.6831502509494,52
Finished,376.20375388509035,2
Finished,1947.276968785907,14
Finished,7313.1869494537677,25
Finished,3534.1221786006909,35
Finished,4041.711854773223,47
Finished,-6449.02588175377,59
Finished,-6406.3550896322413,8
Finished,17951.426214876115,23
Finished,963.32087347548975,33
Finished,-7437.631025564255,44
Finished,5041.0296004161528,56
Finished,-3148.8208799665654,9
Finished,3131.2449068941978,20
Finished,5747.1239180699349,30
Finished,-6999.252816161661,43
Finished,-4477.4931984121431,55
Finished,1340.0191694543337,4
Finished,3072.4007146974013,16
Finished,-388.71153176583277,25
Finished,-2890.8214193963927,35
Finished,-6971.4386370141747,46
Finished,-6965.444233719981,56
Finished,2079.789042360012,10
Finished,16898.577527538255,22
Finished,2716.0052189675857,32
Finished,-4550.2710306439949,39
Finished,-7479.845427388555,50
Finished,4814.1149652661043,1
Finished,3361.2048655584854,13
Finished,-7667.220927818737,24
Finished,-5949.7924771386361,33
Finished,5077.5839487980938,45
Finished,6566.347914019474,57
Finished,-7712.7223750234925,5
Finished,-6291.8970308560838,16
Finished,-2686.6134956230894,27
Finished,-7403.872382219291,39
Finished,4245.3729501877124,51
Finished,12213.419653761794,6
Finished,6211.8367582517039,16
Finished,-6222.293797197262,27
Finished,13254.473306829528,38
Finished,1774.3375982198841,48
Finished,6829.2525595310899,59
Finished,2895.0270397427016,10
Finished,-6586.279893716296,21
Finished,15414.211305589659,33
Finished,-5259.2809300078388,42
Finished,-7192.184511280661,52
Finished,4159.1753999327102,7
Finished,1623.5114701287332,17
Finished,-6404.648667637053,30
Finished,9719.0764499423858,41
Finished,-6545.099774137941,50
Finished,-5952.9853903428584,5
Finished,-80.306955712214446,17
Finished,3314.0805916941158,29
Finished,-6711.048290625314,39
Finished,-7338.961827967088,51
Finished,-6771.646972271888,4
Finished,1014.5088113023944,16
Finished,727.2494427329093,25
Finished,3500.0657762608098,39
Finished,-6087.4641715184134,51
Finished,3164.9444401841042,2
Finished,2847.9592023910236,13
Finished,2633.2009525797203,23
Finished,4514.0712650724026,34
Finished,-6807.6395237142005,43
Finished,-7480.508242232394,53
Finished,-7370.211568835537,3
Finished,1385.1489664463161,18
Finished,3667.5856029368174,30
Finished,-5209.4909523204269,38
Finished,2137.1853757267008,52
Finished,3958.6930515372551,4
Finished,4048.1288644024216,14
Finished,2988.4806513692411,26
Finished,-5482.3313492636062,36
Finished,5560.4801775157484,48
Finished,-5744.7500135578175,57
Finished,-6640.382185414043,10
Finished,6005.5465662106062,22
Finished,5223.6244708610157,33
Finished,3221.6506453501493,42
Finished,33097.179666471049,54
Finished,3833.3908611947672,7
Finished,15280.604270827296,18
Finished,-6839.0318153287535,27
Finished,4346.08667160186,39
Finished,-6210.2446142478193,48
Finished,-7459.761694386535,58
Finished,5595.5343090271626,11
Finished,4771.5249926160996,23
Finished,2515.0464309229769,33
Finished,-6917.080154652677,42
Finished,5960.3552972386078,55
Finished,3085.7022461819224,7
Finished,5565.5827030648543,18
Finished,-5043.052444814849,27
Finished,536.60753557103874,40
Finished,5304.9275556209286,50
Finished,4870.9168114043759,4
Finished,-56.350342896336251,13
Finished,-7796.457238860521,24
Finished,-6182.238242506508,36
Finished,-7550.008871294667,46
Finished,7212.1398818543585,58
Finished,5592.6530317622855,9
Finished,5876.7017718036313,21
Finished,4706.5884831315534,31
Finished,670.46091745750903,41
Finished,18637.333637469652,52
Finished,4057.2463138493104,4
Finished,-5833.553212614982,15
Finished,11214.371354354882,28
Finished,4525.915064195734,39
Finished,5070.8833535615058,52
Finished,-6130.341168697858,3
Finished,-1483.9033707088502,15
Finished,2618.3626226276874,26
Finished,9085.4508114921282,39
Finished,2277.2796749934787,50
Finished,7035.5869799182856,2
Finished,6187.6107019243955,12
Finished,5144.8412617817557,24
Finished,6661.2461698789784,36
Finished,-7086.2596082322925,50
Finished,3782.6435301339679,2
Finished,-6377.693486088847,14
Finished,2145.0113694719162,24
Finished,9669.1686102222266,35
Finished,5489.2598637484289,47
Finished,-6710.058181044848,56
Finished,-4683.9966569228473,6
Finished,-6866.4721214799065,17
Finished,-7223.863702764909,29
Finished,4341.0807296149933,39
Finished,4826.9384536499801,51
Finished,10423.919270467111,0
Finished,-2790.641494397019,10
Finished,-7575.2977772666873,21
Finished,3108.094537431884,33
Finished,4351.5079414126285,43
Finished,3299.4936473080616,54
Finished,-5658.0847423405239,4
Finished,-7547.556675901046,13
Finished,-6952.543478372989,25
Finished,1700.5250763370414,37
Finished,-7205.115439072045,48
Finished,-6716.267382131449,2
Finished,494.9829803525547,13
Finished,-6653.692744930748,23
Finished,3841.9663639446403,33
Finished,-6756.949186272239,46
Finished,9537.4194108068878,58
Finished,1274.2120572789158,8
Finished,1351.4414729975501,21
Finished,-6118.2209216694482,34
Finished,-6277.98896359578,45
Finished,-6704.733246517546,55
Finished,-6858.986962336483,6
Finished,5290.9300446154366,19
Finished,8250.05262671725,31
Finished,10511.615015519772,41
Finished,-6075.6160348587555,55
Finished,15019.935350330055,6
Finished,-5565.5542502503349,15
Finished,-7429.9887119222,26
Finished,2421.5568567195887,38
Finished,-6513.3260827370805,49
Finished,7505.6861523005327,0
Finished,4401.1948907300366,12
Finished,2011.4598919325936,23
Finished,5190.2982738193286,34
Finished,-6499.045234471823,46
Finished,-6660.065420909304,57
Finished,8151.5220960735351,8
Finished,5797.1297196548558,21
Finished,5458.2032814701097,33
Finished,9476.2218719423145,43
Finished,-7419.627887660575,53
Finished,-7310.707189454005,3
Finished,-6973.617488915884,18
Finished,-6643.528979685974,30
Finished,8932.0649676390076,44
Finished,3382.6038828906576,56
Finished,6123.4815842881517,7
Finished,-6397.201483706486,17
Finished,3767.3452163553261,29
Finished,-4995.1306809272428,38
Finished,-7048.706190284422,47
Finished,-3962.9425678022862,57
Finished,-4489.1886494184746,8
Finished,4559.3251839499699,23
Finished,-5493.708053119889,32
Finished,5087.2682136980748,45
Finished,2897.8028042710475,56
Finished,787.69994743397638,7
Finished,7937.4757212226941,20
Finished,8149.2229738829956,30
Finished,7530.2708678912568,40
Finished,-2824.7755508767873,49
Finished,4617.9529217929376,2
Finished,-6865.563017700607,12
Finished,1366.0371150345566,25
Finished,10105.045902402506,38
Finished,11749.712995298656,49
Finished,12157.425521241803,2
Finished,9914.1537980141638,13
Finished,7091.7599073166948,25
Finished,-6353.680330607788,36
Finished,9294.3246274375706,47
Finished,-5023.6972361735516,0
Finished,15352.009001862949,10
Finished,3450.8544444738,22
Finished,3109.3371372691977,33
Finished,-5850.0977046416483,46
Finished,-1005.9709617802785,56
Finished,-6796.689469852787,9
Finished,-6412.9136703702,20
Finished,-173.72120833600781,30
Finished,-7551.230615662776,40
Finished,11052.818390376146,54
Finished,17579.947169181687,5
Finished,1077.5585280395826,16
Finished,10264.089092523778,26
Finished,6058.8949470053176,39
Finished,5982.9323411629002,50
Finished,15793.057064784512,1
Finished,6495.9084423039994,11
Finished,1223.5377239083684,22
Finished,7068.3699088008188,33
Finished,9379.5012541891392,45
Finished,-6791.105370365455,54
Finished,-6497.115703273135,4
Finished,5384.6492273710928,16
Finished,4698.0166230473569,29
Finished,-6402.0492939622,43
Finished,1981.1499788955655,52
Finished,9966.387852998676,5
Finished,6720.8406532255185,16
Finished,-6444.4675825143904,26
Finished,5070.5112779986785,38
Finished,4502.1619990312756,49
Finished,-2257.5764454611735,2
Finished,1666.8463025850856,12
Finished,684.87806243455907,24
Finished,-979.80421383398004,36
Finished,-6522.492928836536,47
Finished,4552.9155623015931,2
Finished,26719.566710199895,14
Finished,798.17178693999779,25
Finished,-7674.15389194321,35
Finished,-6558.674166579821,49
Finished,8214.6415034016591,1
Finished,-6325.5246397565288,12
Finished,9751.7436187294279,23
Finished,-4166.7282066310954,33
Finished,-5555.3793390037399,43
Finished,4830.0403925382125,55
Finished,4141.3379430942105,6
Finished,10105.584671219729,19
Finished,8400.4739325590126,30
Finished,-6704.74527784733,41
Finished,5801.8313173851766,51
Finished,6486.062426432044,2
Finished,1880.3377953415004,15
Finished,2256.9003407747036,26
Finished,-7113.974587693452,40
Finished,-6636.7650851644585,52
Finished,-7116.642873358356,1
Finished,13519.469280706611,12
Finished,3193.5313361513518,24
Finished,-489.45159946607941,36
Finished,2380.2632139642405,49
Finished,1134.426320598541,59
Finished,852.60401576058644,10
Finished,-538.59734357869377,21
Finished,-5550.1456569862867,31
Finished,14608.699979270041,47
Finished,-6235.448514430714,57
Finished,978.40032481384185,9
Finished,-6961.4162585724425,19
Finished,1199.0148503399357,32
Finished,2575.5159262875782,42
Finished,2151.9311284076321,53
